bac_id,chrNo,cyto,bac_start,bac_end,bac_size,is_CNV_targetting,is_chr20_targetting
BAC165_F20,2,2p13.2,73214717,73320867,106150,-,-
BAC168_J21,2,2p13.2,73219021,73314919,95898,-,-
BAC58_C10,2,2p13.2,73293502,73452470,158968,-,-
BAC170_B19,2,2p13.2,73301406,73405192,103786,-,-
BAC81_I15,2,2p13.2,73331811,73505020,173209,-,-
BAC218_H07,2,2p13.2,73370598,73499393,128795,-,-
BAC163_M09,2,2p13.2,73379239,73464994,85755,-,-
BAC151_B20,2,2p13.2,73383043,73533754,150711,-,-
BAC86_K23,2,2p13.2,73404790,73507798,103008,-,-
BAC140_P04,2,2p13.2,73482227,73553191,70964,-,-
BAC155_A20,2,2p13.2,73568098,73671915,103817,-,-
BAC95_C12,2,2p13.2,73610097,73711292,101195,-,-
BAC246_J13,2,2p13.2,73626714,73717673,90959,-,-
BAC75_F05,2,2p13.2,73631494,73739814,108320,-,-
BAC165_L07,2,2p13.2,73675557,73773824,98267,-,-
BAC140_H03,2,2p13.2,73714616,73816118,101502,-,-
BAC168_M03,2,2p13.2,73801442,73871910,70468,yes,-
BAC74_N04,2,2p13.2-2p13.1,73811920,73908740,96820,yes,-
BAC134_M11,2,2p13.2-2p13.1,73831903,73908525,76622,yes,-
BAC228_C19,2,2p13.2-2p13.1,73832189,73914187,81998,yes,-
BAC21_D08,2,2p13.2-2p13.1,73832189,73923821,91632,yes,-
BAC176_K09,2,2p13.2-2p13.1,73840031,73975370,135339,yes,-
BAC146_O05,2,2p13.2-2p13.1,73840031,73908740,68709,yes,-
BAC142_H07,2,2p13.2-2p13.1,73860403,73914187,53784,-,-
BAC77_L04,2,2p13.2-2p13.1,73860407,73945847,85440,-,-
BAC181_M04,2,2p13.1,73908732,74017809,109077,-,-
BAC229_M15,2,2p13.1,73914287,74074911,160624,-,-
BAC181_G16,2,2p13.1,73926786,74013489,86703,-,-
BAC45_G07,2,2p13.1,73926790,74029486,102696,-,-
BAC101_O11,2,2p13.1,73944535,74029500,84965,-,-
BAC35_F11,2,2p13.1,73975370,74060371,85001,-,-
BAC83_E08,2,2p13.1,74046629,74138556,91927,-,-
BAC149_D09,2,2p13.1,74074942,74171651,96709,-,-
BAC155_F09,2,2p13.1,74192527,74307112,114585,-,-
BAC107_F03,2,2p13.1,74216046,74335238,119192,-,-
BAC224_H15,2,2p13.1,74235790,74318170,82380,-,-
BAC119_H24,2,2p13.1,74246617,74350856,104239,-,-
BAC62_D06,2,2p13.1,74254943,74349845,94902,-,-
BAC179_L23,2,2p13.1,74281194,74350857,69663,-,-
BAC236_E09,2,2p13.1,74284101,74387024,102923,-,-
BAC16_O17,2,2p13.1,74368590,74525046,156456,-,-
BAC136_I08,2,2p13.1,74418315,74532849,114534,-,-
BAC6_B05,2,2p13.1,74433354,74525046,91692,-,-
BAC29_D07,2,2p13.1,74448292,74531175,82883,-,-
BAC23_O04,2,2p13.1,74480555,74569121,88566,-,-
BAC14_M07,2,2p13.1,74490175,74573164,82989,-,-
BAC200_O07,2,2p13.1,74490175,74590122,99947,-,-
BAC189_A01,2,2p13.1,74539520,74620261,80741,-,-
BAC183_G17,2,2p13.1,74597619,74694940,97321,-,-
BAC235_I08,2,2p13.1,74655829,74727150,71321,-,-
BAC50_L22,2,2p13.1,74785981,74905928,119947,-,-
BAC132_E23,2,2p13.1,74827850,74928151,100301,-,-
BAC125_P10,2,2p13.1,74828111,74979401,151290,-,-
BAC11_M13,2,2p13.1,74831112,74848642,17530,-,-
BAC238_F20,2,2p13.1,74833863,74935256,101393,-,-
BAC180_G22,2,2p13.1,74848753,74930317,81564,-,-
BAC40_N24,2,2p13.1,74848759,74978900,130141,-,-
BAC151_P22,2,2p13.1,74928367,75023795,95428,-,-
BAC195_E20,2,2p13.1,74932326,75007901,75575,-,-
BAC192_J08,2,2p13.1,74978896,75061735,82839,-,-
BAC46_F09,2,2p13.1,74978924,75139378,160454,-,-
BAC148_L20,2,2p13.1-2p12,75364164,75451894,87730,-,-
BAC176_C13,2,2p12,75567837,75706091,138254,-,-
BAC218_G15,2,2p12,75590941,75718841,127900,-,-
BAC18_J03,2,2p12,75642875,75781223,138348,-,-
BAC155_B03,2,2p12,75681258,75811777,130519,-,-
BAC30_O21,2,2p12,75715106,75877791,162685,-,-
BAC126_N03,2,2p12,75742352,75843600,101248,-,-
BAC129_D21,2,2p12,75753136,75848929,95793,-,-
BAC247_G05,2,2p12,75878093,75957828,79735,-,-
BAC2_J07,2,2p12,76095690,76193895,98205,-,-
BAC187_E22,2,2p12,76353554,76445433,91879,-,-
BAC68_M18,2,2p12,76388722,76505825,117103,-,-
BAC114_C03,2,2p12,76388725,76459528,70803,-,-
BAC92_C01,2,2p12,76395230,76538113,142883,-,-
BAC135_N01,2,2p12,76460222,76537291,77069,-,-
BAC84_I02,2,2p12,76546958,76653725,106767,-,-
BAC119_D09,2,2p12,76657948,76755874,97926,-,-
BAC231_J09,2,2p12,76711695,76799484,87789,-,-
BAC236_H06,2,2p12,76731002,76815481,84479,-,-
BAC248_P13,2,2p12,76907066,76993932,86866,-,-
BAC136_J03,2,2p12,77782904,77881415,98511,-,-
BAC50_H21,2,2p12,77800458,77881322,80864,-,-
BAC97_C04,2,2p12,77808971,77914379,105408,-,-
BAC110_P11,2,2p12,77941056,78060150,119094,-,-
BAC158_N05,2,2p12,77956379,78036133,79754,-,-
BAC96_D08,2,2p12,78033795,78149783,115988,-,-
BAC181_E15,2,2p12,78047018,78139984,92966,-,-
BAC185_J18,2,2p12,78209796,78299535,89739,-,-
BAC35_E11,2,2p12,78237712,78400642,162930,-,-
BAC182_B13,2,2p12,78364954,78461989,97035,-,-
BAC33_F14,2,2p12,78364954,78400880,35926,-,-
BAC117_D07,2,2p12,78388250,78496667,108417,-,-
BAC130_K02,2,2p12,78563604,78664110,100506,-,-
BAC186_P14,2,2p12,78609087,78693571,84484,-,-
BAC103_O05,2,2p12,78613934,78710273,96339,-,-
BAC181_N17,2,2p12,78728880,78810074,81194,-,-
BAC91_B06,2,2p12,78882966,79000472,117506,-,-
BAC171_D11,2,2p12,78912108,79018298,106190,-,-
BAC209_C01,2,2p12,78935041,78981270,46229,-,-
BAC175_I07,2,2p12,79000465,79125829,125364,-,-
BAC182_L22,2,2p12,79009154,79124946,115792,-,-
BAC10_L08,2,2p12,79028271,79125825,97554,-,-
BAC128_C12,2,2p12,79124561,79259043,134482,yes,-
BAC31_C04,2,2p12,79140907,79251880,110973,yes,-
BAC72_K02,2,2p12,79160706,79256942,96236,yes,-
BAC8_B13,2,2p12,79283577,79365268,81691,-,-
BAC116_B02,2,2p12,79324161,79426242,102081,-,-
BAC90_K19,2,2p12,79527317,79634609,107292,-,-
BAC150_I22,2,2p12,79580338,79682195,101857,-,-
BAC144_A07,2,2p12,79589139,79670559,81420,-,-
BAC202_J22,2,2p12,79817312,79921400,104088,-,-
BAC103_E03,2,2p12,79944702,80058367,113665,-,-
BAC148_E21,2,2p12,79974748,80058367,83619,-,-
BAC16_C13,2,2p12,79974748,80064220,89472,-,-
BAC141_F07,2,2p12,80058556,80173059,114503,-,-
BAC172_E17,2,2p12,80254209,80381861,127652,-,-
BAC135_H04,2,2p12,80318684,80426207,107523,-,-
BAC65_J13,2,2p12,80343086,80448034,104948,-,-
BAC106_H15,2,2p12,80357640,80448680,91040,-,-
BAC127_M08,2,2p12,80410454,80487751,77297,-,-
BAC58_O22,2,2p12,80453692,80544257,90565,-,-
BAC83_A19,2,2p12,80608851,80737284,128433,-,-
BAC252_P20,2,2p12,80660360,80752233,91873,-,-
BAC123_C06,2,2p12,80666764,80818242,151478,-,-
BAC248_O17,2,2p12,80695344,80802645,107301,-,-
BAC190_A16,2,2p12,80724970,80826678,101708,-,-
BAC64_M19,2,2p12,80744510,80846264,101754,-,-
BAC151_A19,2,2p12,80828520,80916092,87572,-,-
BAC137_D15,2,2p12,81021711,81117912,96201,-,-
BAC66_J03,2,2p12,81121154,81220740,99586,-,-
BAC32_P04,2,2p12,81282177,81446995,164818,-,-
BAC188_G14,2,2p12,81310766,81388342,77576,-,-
BAC103_J08,2,2p12,81312352,81446995,134643,-,-
BAC25_M09,2,2p12,81390768,81500378,109610,-,-
BAC76_D09,2,2p12,81493551,81587534,93983,-,-
BAC179_M12,2,2p12,81499940,81600608,100668,-,-
BAC118_C10,2,2p12,81777311,81809058,31747,-,-
BAC179_K24,2,2p12,81896075,81993855,97780,-,-
BAC30_H05,2,2p12,81943050,82067224,124174,-,-
BAC45_P18,2,2p12,81986598,82074390,87792,-,-
BAC2_P18,2,2p12,82040127,82120943,80816,-,-
BAC132_E13,2,2p12,82246114,82329728,83614,-,-
BAC22_A16,2,2p12,82382745,82514316,131571,-,-
BAC168_D04,2,2p12,82393740,82480372,86632,-,-
BAC162_L10,2,2p12,82496094,82572503,76409,-,-
BAC150_K05,2,2p12,82504362,82579940,75578,-,-
BAC51_B16,2,2p12,82520133,82667230,147097,-,-
BAC69_J21,2,2p12,82558366,82649207,90841,-,-
BAC193_E18,2,2p12,82597736,82670823,73087,-,-
BAC31_E03,2,2p12,82935811,83040021,104210,-,-
BAC83_L17,2,2p12,82950489,83040021,89532,-,-
BAC237_J02,2,2p12,83109345,83198782,89437,-,-
BAC190_J02,2,2p12,83198850,83277220,78370,-,-
BAC168_B20,2,2p12,83297290,83380941,83651,-,-
BAC56_C08,2,2p12,83297290,83400773,103483,-,-
BAC24_C15,2,2p11.2,83935391,84026292,90901,-,-
BAC106_H04,2,2p11.2,83946781,84056257,109476,-,-
BAC101_F07,2,2p11.2,83954249,84049607,95358,-,-
BAC132_P16,2,2p11.2,83996541,84072018,75477,-,-
BAC148_A20,2,2p11.2,84026649,84113744,87095,-,-
BAC183_J18,2,2p11.2,84114174,84209211,95037,-,-
BAC125_H18,2,2p11.2,84115953,84240152,124199,-,-
BAC246_N01,2,2p11.2,84127279,84196820,69541,-,-
BAC65_N18,2,2p11.2,84169706,84309133,139427,-,-
BAC63_G18,2,2p11.2,84250476,84356132,105656,-,-
BAC136_I12,2,2p11.2,84318324,84409736,91412,-,-
BAC11_M17,2,2p11.2,84329254,84476308,147054,-,-
BAC63_D06,2,2p11.2,84346806,84455135,108329,-,-
BAC158_I06,2,2p11.2,84455132,84546129,90997,-,-
BAC18_F18,2,2p11.2,84546164,84664652,118488,-,-
BAC230_J23,2,2p11.2,84551149,84664682,113533,-,-
BAC218_K16,2,2p11.2,84566973,84647297,80324,-,-
BAC118_J03,2,2p11.2,84572227,84684945,112718,-,-
BAC106_B22,2,2p11.2,84580653,84676921,96268,-,-
BAC90_B15,2,2p11.2,84664678,84832320,167642,-,-
BAC27_M08,2,2p11.2,84746559,84860532,113973,-,-
BAC213_A15,2,2p11.2,84792406,84869444,77038,-,-
BAC185_D04,2,2p11.2,84804718,84887703,82985,-,-
BAC133_C06,2,2p11.2,84886584,84979175,92591,-,-
BAC12_E15,2,2p11.2,84918700,85006430,87730,-,-
BAC122_K20,2,2p11.2,84949651,85111693,162042,-,-
BAC236_L23,2,2p11.2,84986909,85123595,136686,-,-
BAC127_N22,2,2p11.2,84999539,85106177,106638,-,-
BAC86_I19,2,2p11.2,84999539,85115673,116134,-,-
BAC237_F03,2,2p11.2,85044882,85126381,81499,-,-
BAC82_K14,2,2p11.2,85065610,85173423,107813,-,-
BAC118_C11,2,2p11.2,85071300,85088249,16949,-,-
BAC100_E02,2,2p11.2,85129711,85226408,96697,-,-
BAC165_H11,2,2p11.2,85173656,85278747,105091,-,-
BAC244_D16,2,2p11.2,85253802,85323982,70180,-,-
BAC104_F03,2,2p11.2,85272555,85398616,126061,-,-
BAC117_D20,2,2p11.2,85365900,85469678,103778,-,-
BAC27_H08,2,2p11.2,85365928,85462750,96822,-,-
BAC95_D03,2,2p11.2,85419160,85571309,152149,-,-
BAC240_N06,2,2p11.2,85419162,85538842,119680,-,-
BAC181_E21,2,2p11.2,85469669,85546033,76364,-,-
BAC90_O05,2,2p11.2,85538836,85631147,92311,yes,-
BAC151_J20,2,2p11.2,85546549,85631145,84596,yes,-
BAC151_I12,2,2p11.2,85572268,85663960,91692,-,-
BAC8_C14,2,2p11.2,85596428,85741737,145309,yes,-
BAC189_F23,2,2p11.2,85641472,85757227,115755,yes,-
BAC116_N22,2,2p11.2,85796736,85882467,85731,-,-
BAC230_A06,2,2p11.2,85824916,85955997,131081,-,-
BAC84_L20,2,2p11.2,85824947,85938674,113727,-,-
BAC3_L18,2,2p11.2,85825090,85959106,134016,-,-
BAC52_D11,2,2p11.2,85838896,85923354,84458,-,-
BAC60_P17,2,2p11.2,85871052,86041790,170738,-,-
BAC233_P14,2,2p11.2,85892065,85992162,100097,-,-
BAC84_E23,2,2p11.2,85918898,85999225,80327,-,-
BAC169_B10,2,2p11.2,85938667,86019660,80993,-,-
BAC33_I13,2,2p11.2,85946708,86030034,83326,-,-
BAC40_H17,2,2p11.2,85956017,86041769,85752,-,-
BAC158_I04,2,2p11.2,86001434,86069475,68041,-,-
BAC103_M19,2,2p11.2,86030118,86134516,104398,-,-
BAC131_H20,2,2p11.2,86041424,86140659,99235,-,-
BAC241_O13,2,2p11.2,86071614,86160853,89239,-,-
BAC154_E09,2,2p11.2,86075677,86187254,111577,-,-
BAC43_L13,2,2p11.2,86084559,86182904,98345,-,-
BAC240_B01,2,2p11.2,86129894,86247729,117835,-,-
BAC250_M11,2,2p11.2,86129896,86222705,92809,-,-
BAC241_P05,2,2p11.2,86187280,86280641,93361,-,-
BAC154_M21,2,2p11.2,86222736,86316224,93488,-,-
BAC97_O22,2,2p11.2,86280635,86377055,96420,-,-
BAC59_J09,2,2p11.2,86316219,86396563,80344,-,-
BAC167_D07,2,2p11.2,86321841,86432827,110986,-,-
BAC244_B07,2,2p11.2,86385384,86474758,89374,-,-
BAC132_F09,2,2p11.2,86408008,86494702,86694,-,-
BAC141_J13,2,2p11.2,86408008,86516993,108985,-,-
BAC131_H23,2,2p11.2,86461920,86559724,97804,-,-
BAC191_L07,2,2p11.2,86528527,86607695,79168,-,-
BAC244_C12,2,2p11.2,86567794,86684454,116660,-,-
BAC157_O23,2,2p11.2,86620999,86703164,82165,-,-
BAC43_N08,2,2p11.2,86684449,86694518,10069,-,-
BAC127_D08,2,2p11.2,86692694,86797120,104426,-,-
BAC12_K17,2,2p11.2,86767855,86860226,92371,-,-
BAC180_B15,2,2p11.2,86778524,86892827,114303,-,-
BAC223_H21,2,2p11.2,86795458,86872077,76619,-,-
BAC39_H07,2,2p11.2,86838515,86955303,116788,-,-
BAC95_J01,2,2p11.2,86860472,86968661,108189,-,-
BAC103_M09,2,2p11.2,86887811,86984831,97020,-,-
BAC171_E09,2,2p11.2,86987318,87057876,70558,-,-
BAC1_F22,2,2p11.2,87047085,87134480,87395,-,-
BAC46_J17,2,2p11.2,87094693,87197978,103285,-,-
BAC201_B04,2,2p11.2,87164592,87252694,88102,-,-
BAC81_H09,2,2p11.2,87259404,87354919,95515,-,-
BAC239_E03,2,2p11.2,87277075,87352963,75888,-,-
BAC244_G06,2,2p11.2,87309302,87388912,79610,-,-
BAC170_L13,2,2p11.2,87315342,87449380,134038,-,-
BAC144_P10,2,2p11.2,87354946,87462568,107622,-,-
BAC224_P09,2,2p11.2,87388950,87574749,185799,-,-
BAC40_J06,2,2p11.2,87405434,87418349,12915,-,-
BAC32_J17,2,2p11.2,87425559,87453402,27843,-,-
BAC140_O09,2,2p11.2,87449655,87537765,88110,-,-
BAC150_E11,2,2p11.2,87526535,87606624,80089,-,-
BAC97_O15,2,2p11.2,87527572,87650097,122525,-,-
BAC42_O12,2,2p11.2,87527578,87611987,84409,-,-
BAC151_P13,2,2p11.2,87546885,87629451,82566,-,-
BAC106_B23,2,2p11.2,87598221,87734997,136776,-,-
BAC137_A11,2,2p11.2,87631165,87734997,103832,-,-
BAC71_E06,2,2p11.2,87683320,87755630,72310,-,-
BAC91_P01,2,2p11.2,87720773,87890387,169614,-,-
BAC57_N16,2,2p11.2,87774227,87890573,116346,-,-
BAC234_A20,2,2p11.2,88033029,88143128,110099,-,-
BAC117_J17,2,2p11.2,88189465,88334431,144966,-,-
BAC237_D24,2,2p11.2,88215215,88299524,84309,-,-
BAC119_N20,2,2p11.2,88215215,88354745,139530,-,-
BAC121_F23,2,2p11.2,88299524,88385983,86459,-,-
BAC211_F11,2,2p11.2,88384402,88472388,87986,-,-
BAC144_I12,2,2p11.2,88413128,88502417,89289,-,-
BAC236_I18,2,2p11.2,88472716,88562252,89536,-,-
BAC90_C11,2,2p11.2,88498799,88641169,142370,-,-
BAC142_N12,2,2p11.2,88554394,88640143,85749,-,-
BAC105_O02,2,2p11.2,88554397,88641313,86916,-,-
BAC35_F20,2,2p11.2,88585810,88688945,103135,-,-
BAC118_N13,2,2p11.2,88602233,88733599,131366,-,-
BAC58_J22,2,2p11.2,88604048,88700288,96240,-,-
BAC80_G14,2,2p11.2,88655749,88744871,89122,-,-
BAC41_M04,2,2p11.2,88658557,88744871,86314,-,-
BAC228_D04,2,2p11.2,88700283,88774983,74700,-,-
BAC173_M07,2,2p11.2,88726515,88805823,79308,-,-
BAC242_N07,2,2p11.2,88827577,88927591,100014,-,-
BAC147_G14,2,2p11.2,88860094,88990197,130103,-,-
BAC161_F07,2,2p11.2,88880805,88996371,115566,-,-
BAC148_C01,2,2p11.2,88880805,88986203,105398,-,-
BAC232_N11,2,2p11.2,88930838,89033130,102292,-,-
BAC95_P04,2,2p11.2,88954789,89033130,78341,-,-
BAC186_C09,2,2p11.2,89033496,89125186,91690,-,-
BAC14_C22,2,2p11.2,89125933,89224360,98427,-,-
BAC158_N15,2,2p11.2,89584546,89677587,93041,-,-
BAC139_H05,2,2p11.2,89622843,89704779,81936,-,-
BAC222_F23,2,2p11.2,89632868,89751698,118830,-,-
BAC234_L11,2,2p11.2,89650400,89737174,86774,-,-
BAC184_M23,2,2p11.2-2p11.1,90991782,91006828,15046,-,-
BAC183_E19,2,2p11.1,91017257,91163546,146289,-,-
BAC232_O17,2,2p11.1,91039013,91133826,94813,-,-
BAC78_N08,2,2p11.1,91044935,91157830,112895,-,-
BAC30_E19,2,2p11.1,91044943,91133904,88961,-,-
BAC60_F18,2,2p11.1,91044958,91171290,126332,-,-
BAC120_H19,2,2p11.1,91048050,91125642,77592,-,-
BAC80_F20,2,2p11.1,91050120,91134553,84433,-,-
BAC200_H06,2,2p11.1,91050120,91156624,106504,-,-
BAC161_E08,2,2p11.1,91050147,91181737,131590,-,-
BAC122_P20,2,2p11.1,91134857,91262909,128052,-,-
BAC102_P22,2,2p11.1,91154295,91252616,98321,-,-
BAC244_P03,2,2p11.1,91169663,91277800,108137,-,-
BAC177_P11,2,2p11.1,91177809,91274038,96229,-,-
BAC235_G22,2,2p11.1,91182244,91262557,80313,-,-
BAC240_C05,2,2p11.1,91224922,91318938,94016,-,-
BAC168_J06,2,2p11.1,91318933,91436242,117309,-,-
BAC31_K06,2,2p11.1,91321943,91421062,99119,-,-
BAC73_J05,2,2p11.1,91334067,91422011,87944,-,-
BAC109_B22,2,2p11.1,91415497,91501702,86205,-,-
BAC157_J04,2,2q11.1,94743868,94841569,97701,-,-
BAC198_I02,2,2q11.1,94756988,94823794,66806,-,-
BAC37_D01,2,2q11.1,94777517,94875046,97529,-,-
BAC92_D24,2,2q11.1,94970214,95124107,153893,-,-
BAC19_D22,2,2q11.1,94981428,95084025,102597,-,-
BAC205_D03,2,2q11.1,95015131,95085837,70706,-,-
BAC146_M07,2,2q11.1,95069333,95158703,89370,-,-
BAC116_A24,2,2q11.1,95071236,95147891,76655,-,-
BAC82_O11,2,2q11.1,95072848,95243046,170198,-,-
BAC78_A10,2,2q11.1,95135507,95242901,107394,-,-
BAC51_D13,2,2q11.1,95227468,95341687,114219,-,-
BAC168_N14,2,2q11.1,95234810,95340650,105840,-,-
BAC36_P01,2,2q11.1,95243174,95341756,98582,-,-
BAC63_A18,2,2q11.1,95292910,95393015,100105,-,-
BAC37_E04,2,2q11.1,95293037,95371339,78302,-,-
BAC162_L11,2,2q11.1,95300251,95407545,107294,-,-
BAC150_C09,2,2q11.1,95388100,95471240,83140,-,-
BAC237_D07,2,2q11.1,95400643,95486199,85556,-,-
BAC237_H04,2,2q11.1,95407637,95486270,78633,-,-
BAC184_G19,2,2q11.1,95433124,95563335,130211,-,-
BAC105_G14,2,2q11.1,95443473,95563332,119859,-,-
BAC44_G13,2,2q11.1,95486318,95598732,112414,-,-
BAC120_D24,2,2q11.1-2q11.2,95621683,95719947,98264,-,-
BAC198_B14,2,2q11.2,95731945,95809300,77355,-,-
BAC96_P04,2,2q11.2,95822110,95910286,88176,-,-
BAC199_D22,2,2q11.2,95839473,95954625,115152,-,-
BAC129_O19,2,2q11.2,95911584,95999905,88321,-,-
BAC105_N17,2,2q11.2,96134514,96293363,158849,-,-
BAC31_N19,2,2q11.2,96186597,96375279,188682,-,-
BAC234_D11,2,2q11.2,96190763,96286925,96162,-,-
BAC236_B18,2,2q11.2,96190843,96267737,76894,-,-
BAC208_P17,2,2q11.2,96197722,96305470,107748,-,-
BAC240_E15,2,2q11.2,96222355,96322931,100576,-,-
BAC51_M11,2,2q11.2,96222374,96353991,131617,-,-
BAC65_I03,2,2q11.2,96230468,96322931,92463,-,-
BAC217_M15,2,2q11.2,96267734,96383202,115468,-,-
BAC248_P09,2,2q11.2,96303645,96387139,83494,-,-
BAC40_H05,2,2q11.2,96350292,96494963,144671,-,-
BAC40_G20,2,2q11.2,96437891,96556356,118465,-,-
BAC240_C01,2,2q11.2,96463823,96544516,80693,-,-
BAC84_C16,2,2q11.2,96468674,96556375,87701,-,-
BAC249_K20,2,2q11.2,96479252,96556337,77085,-,-
BAC91_L09,2,2q11.2,96522276,96625132,102856,-,-
BAC80_G07,2,2q11.2,96607803,96723821,116018,-,-
BAC120_P19,2,2q11.2,96625127,96720396,95269,-,-
BAC167_I16,2,2q11.2,96653358,96742913,89555,-,-
BAC163_N16,2,2q11.2,96698604,96789411,90807,-,-
BAC124_P18,2,2q11.2,96705487,96786683,81196,-,-
BAC218_B13,2,2q11.2,96831921,96961285,129364,-,-
BAC236_B01,2,2q11.2,96840067,96936186,96119,-,-
BAC127_F09,2,2q11.2,96840078,96938606,98528,-,-
BAC195_G23,2,2q11.2,96841703,96936186,94483,-,-
BAC228_P05,2,2q11.2,96869301,96961286,91985,-,-
BAC221_F16,2,2q11.2,96936180,97030403,94223,-,-
BAC107_D15,2,2q11.2,96940281,97035212,94931,-,-
BAC125_G07,2,2q11.2,96983295,97058454,75159,-,-
BAC249_I17,2,2q11.2,97116534,97201561,85027,-,-
BAC8_G10,2,2q11.2,97525604,97621069,95465,-,-
BAC82_L04,2,2q11.2,97653355,97779792,126437,-,-
BAC38_B22,2,2q11.2,97667968,97789434,121466,-,-
BAC217_H04,2,2q11.2,97668179,97746892,78713,-,-
BAC154_J22,2,2q11.2,97709980,97818183,108203,-,-
BAC65_F23,2,2q11.2,97747133,97834637,87504,-,-
BAC13_B16,2,2q11.2,97807712,97934375,126663,-,-
BAC90_O24,2,2q11.2,97899853,97986873,87020,-,-
BAC66_K03,2,2q11.2,97899853,97986873,87020,-,-
BAC178_E13,2,2q11.2,97902014,97986873,84859,-,-
BAC158_F06,2,2q11.2,97917434,98012524,95090,-,-
BAC147_N15,2,2q11.2,97918681,98015926,97245,-,-
BAC169_K11,2,2q11.2,97928699,98035999,107300,-,-
BAC23_P11,2,2q11.2,97984469,98071183,86714,-,-
BAC150_N02,2,2q11.2,97984479,98073983,89504,-,-
BAC133_C22,2,2q11.2,97986867,98087241,100374,-,-
BAC147_M17,2,2q11.2,98012678,98093158,80480,-,-
BAC217_C16,2,2q11.2,98050788,98135213,84425,-,-
BAC121_N03,2,2q11.2,98093269,98103412,10143,-,-
BAC229_A19,2,2q11.2,98175032,98259356,84324,-,-
BAC168_G18,2,2q11.2,98252795,98366620,113825,-,-
BAC101_N06,2,2q11.2,98304535,98401019,96484,-,-
BAC163_L13,2,2q11.2,98334070,98417595,83525,-,-
BAC219_G21,2,2q11.2,98335300,98435599,100299,-,-
BAC152_L08,2,2q11.2,98359557,98458140,98583,-,-
BAC59_A07,2,2q11.2,98417589,98546052,128463,-,-
BAC163_C22,2,2q11.2,98459189,98579536,120347,-,-
BAC86_K04,2,2q11.2,98486406,98572887,86481,-,-
BAC139_N09,2,2q11.2,98573199,98656779,83580,-,-
BAC141_P23,2,2q11.2,98592288,98692655,100367,-,-
BAC109_J20,2,2q11.2,98692647,98870368,177721,-,-
BAC96_D16,2,2q11.2,98692647,98829668,137021,-,-
BAC171_B17,2,2q11.2,98712077,98797028,84951,-,-
BAC20_G04,2,2q11.2,98716023,98816894,100871,-,-
BAC244_B09,2,2q11.2,98717810,98822105,104295,-,-
BAC59_K04,2,2q11.2,98718407,98804592,86185,-,-
BAC171_L13,2,2q11.2,98797418,98870368,72950,-,-
BAC33_L04,2,2q11.2,98804585,98923245,118660,-,-
BAC204_C06,2,2q11.2,98817231,98923244,106013,-,-
BAC56_P18,2,2q11.2,98833945,98930144,96199,-,-
BAC103_J02,2,2q11.2,98904126,98991427,87301,-,-
BAC187_I12,2,2q11.2,99116739,99237306,120567,-,-
BAC51_G03,2,2q11.2,99116745,99227705,110960,-,-
BAC85_F20,2,2q11.2,99162820,99244306,81486,-,-
BAC24_A21,2,2q11.2,99227746,99343565,115819,-,-
BAC126_B11,2,2q11.2,99237457,99371895,134438,-,-
BAC126_L23,2,2q11.2,99237457,99371782,134325,-,-
BAC76_F09,2,2q11.2,99241662,99393748,152086,-,-
BAC132_M23,2,2q11.2,99256755,99343565,86810,-,-
BAC234_K04,2,2q11.2,99274106,99382108,108002,-,-
BAC197_O08,2,2q11.2,99421109,99555614,134505,-,-
BAC135_E12,2,2q11.2,99465172,99555614,90442,-,-
BAC82_E03,2,2q11.2,99551267,99646853,95586,-,-
BAC140_F06,2,2q11.2,99608761,99694469,85708,-,-
BAC26_O20,2,2q11.2,99671972,99756176,84204,-,-
BAC182_L21,2,2q11.2,99759881,99844472,84591,-,-
BAC27_C18,2,2q11.2,99766074,99883270,117196,-,-
BAC170_N06,2,2q11.2,99792853,99924534,131681,-,-
BAC40_N03,2,2q11.2,99799545,99879218,79673,-,-
BAC68_P17,2,2q11.2,99916803,100000745,83942,-,-
BAC136_I14,2,2q11.2,100167457,100255401,87944,-,-
BAC227_N15,2,2q11.2,100176343,100270340,93997,-,-
BAC218_G12,2,2q11.2,100183346,100270340,86994,-,-
BAC237_B16,2,2q11.2,100183346,100285440,102094,-,-
BAC181_D15,2,2q11.2,100213784,100327398,113614,-,-
BAC61_N14,2,2q11.2,100213784,100381270,167486,-,-
BAC125_O17,2,2q11.2,100222712,100405645,182933,-,-
BAC226_K06,2,2q11.2,100255672,100332883,77211,-,-
BAC187_K07,2,2q11.2,100283495,100356299,72804,-,-
BAC39_P04,2,2q11.2,100294910,100467178,172268,-,-
BAC100_O15,2,2q11.2,100439313,100550640,111327,-,-
BAC65_F01,2,2q11.2,100453548,100550640,97092,-,-
BAC130_E18,2,2q11.2,100463214,100575765,112551,-,-
BAC191_A06,2,2q11.2,100467172,100550640,83468,-,-
BAC102_M09,2,2q11.2,100496878,100581630,84752,-,-
BAC243_L07,2,2q11.2,100581625,100690561,108936,-,-
BAC218_D12,2,2q11.2,100669833,100770254,100421,-,-
BAC234_D22,2,2q11.2,100733001,100839597,106596,-,-
BAC30_A19,2,2q11.2,100734695,100834461,99766,-,-
BAC32_D14,2,2q11.2,100735201,100857874,122673,-,-
BAC195_N04,2,2q11.2,100736450,100839900,103450,-,-
BAC40_F06,2,2q11.2,100767563,100857944,90381,-,-
BAC211_H10,2,2q11.2,100840212,100948180,107968,-,-
